date,euro,japan,canada,uk,mexico,india,switzerland,thailand,denmark,australia
10/2/2013,-0.42763,-0.70621,-0.029037,-0.098668,-0.18306,0,-0.51988,0.16008,-0.38918,0.22396
10/3/2013,-0.36719,-0.28801,-0.0581,0.33958,0.70835,-0.7876,-0.50031,0.063959,-0.36327,-0.17068
10/4/2013,0.44079,0.12353,-0.1745,0.62039,-1.2229,-0.89149,0.88771,-0.031974,0.4252,-0.64808
10/7/2013,0.095761,-0.18536,0,-0.080868,0.019103,0.6006,-0.022097,0.2874,0.089191,0.074156
10/8/2013,-0.095761,-0.082491,0.2326,-0.043517,0.48781,0,-0.11056,0,-0.06552,-0.13768
10/9/2013,0.50932,0.29871,0.63688,0.91159,0.37945,0.21017,0.70547,0.25478,0.50123,0.15887
10/10/2013,-0.16267,0.88061,-0.13476,-0.20051,-1.0049,-1.0063,0,-0.28667,-0.17405,-0.33862
10/11/2013,-0.17716,0.33586,0.0096316,0.18797,-0.1723,-0.37591,-0.010985,-0.19157,-0.18163,-0.073921
10/15/2013,0.48054,0.16244,-0.106,-0.18171,-0.76166,1.253,0.53684,-0.12792,0.4806,-0.52643
10/16/2013,0.029647,0.32408,-0.26066,0.43918,-0.69749,-0.19424,0.12012,-0.032005,0.032561,-0.062986
10/17/2013,-1.2816,-1.0674,-0.58168,-1.634,-0.71805,-0.96053,-1.4843,-0.83575,-1.3108,-1.1789
10/18/2013,-0.21201,-0.081791,0.019444,-0.11128,0.26987,0.21244,-0.16629,0.2579,-0.19076,-0.30032
10/21/2013,0.15348,0.37772,0.087451,0.2165,1.2267,0.48852,0.066548,0.19299,0.16144,0.093105
10/22/2013,-0.77232,0.04075,-0.13607,-0.44486,-0.75911,0.12987,-0.80152,-0.28962,-0.75993,-0.44405
10/23/2013,-0.058047,-0.92091,0.98714,0.30872,0.56214,-0.16236,-0.32466,0.45016,-0.053578,0.75503
10/24/2013,-0.17394,0.082203,0.35568,-0.092716,0.33577,-0.097545,-0.022429,-0.16054,-0.19238,0.32236
10/25/2013,0.11593,0.10266,0.26833,0.17314,-0.78911,-0.13021,0.25763,-0.2574,0.11103,0.23985
10/28/2013,0.058013,0.24595,-0.057438,0.16724,-0.097135,0.22775,0.16766,0.032211,0.075802,0.094009
10/29/2013,0.11613,0.39839,0.01915,0.44734,0.089367,-0.32552,0.31222,-0.12891,0.10713,0.74475
10/30/2013,-0.0072619,0.050961,0.086129,-0.11824,0.019417,-0.4084,-0.2006,0.096696,-0.011077,0.073727
10/31/2013,1.2936,-0.040766,-0.23943,0.062216,0.9507,0.8476,1.0211,0.32165,1.286,0.21095
11/1/2013,0.78281,0.69078,0.12457,0.91279,0.62881,0.37262,0.74808,0.25657,0.79339,0.34904
11/4/2013,-0.20738,-0.16211,-0.26851,-0.1757,-0.73657,-0.16184,-0.19748,0.22396,-0.20999,-0.75998
11/5/2013,0.34092,-0.020282,0.31638,-0.58761,1.1828,0.032389,0.21939,-0.095923,0.32024,0.24214
11/6/2013,-0.44445,0,-0.27798,-0.22413,0.072272,1.1591,-0.18645,0,-0.41996,-0.32623
11/7/2013,1.0401,-0.040576,0.22053,0.068431,0.36437,-0.1121,0.81999,0.22368,0.99812,0.51614
11/8/2013,0.24676,0.47573,0.43007,0.46158,0.34417,0.1121,0.39122,0.41408,0.25649,0.93369
11/12/2013,-0.53015,0.62412,0.13342,0.49513,-0.34038,1.9809,-0.47837,0.41237,-0.53885,0.97478
11/13/2013,-0.2083,-0.34178,-0.30523,-0.73242,-0.85988,-0.70861,-0.22912,-0.19011,-0.19109,-0.36532
11/14/2013,-0.08914,0.62237,0.27665,-0.27406,-0.59789,-0.25316,-0.032774,0.063412,-0.097489,0.03218
11/15/2013,-0.08906,0.23988,-0.38179,-0.18643,-0.43533,-0.23793,0,0.063371,-0.061431,-0.47094
11/18/2013,-0.2963,-0.12986,-0.29689,-0.018624,-0.61577,-1.4396,-0.3393,0.031671,-0.30772,-0.37304
11/19/2013,-0.066546,0.09991,0.39248,0,0.19792,0.30564,-0.076775,0.12658,-0.054402,-0.12758
11/20/2013,0.57821,-0.1199,-0.20083,-0.24799,0.64923,0.12841,0.48161,0.18957,0.59319,0.45791
11/21/2013,-0.14115,0.92552,0.57274,-0.030955,0.63739,0.95786,-0.13112,0.44095,-0.16061,1.2891
11/22/2013,-0.57001,0.33623,0.26616,-0.34604,-0.49881,-0.35015,-0.81239,-0.031432,-0.58325,0.93418
11/25/2013,0.33273,0.40396,0.18968,0.40177,0.11149,-0.5596,0.58252,0.658,0.34275,0.16384
11/26/2013,-0.39177,-0.31515,-0.066348,-0.25361,0.41028,0.16021,-0.49437,0.093648,-0.38818,0.30655
11/27/2013,-0.059001,0.78601,0.45407,-0.49301,0.22551,0,0.12107,0.31153,-0.085457,0.52771
11/29/2013,-0.31654,0.26389,0.018875,-0.64951,0.11447,-0.12814,-0.48517,-0.24914,-0.27687,-0.58252
12/2/2013,0.39767,0.57424,0.32974,0.048873,0.69925,-0.14436,0.32004,0.18692,0.38595,0.29633
12/3/2013,-0.38297,-0.66213,0.26301,-0.31116,0.1022,0.12833,-0.50812,0.12442,-0.37319,-0.27441
12/4/2013,0.36084,0.11716,0.33714,0.39063,-0.87012,-0.77245,0.24334,0.18634,0.35683,1.2575
12/5/2013,-0.80092,-0.64611,-0.54373,0.14688,-0.63935,-0.48583,-0.84314,-0.031032,-0.79551,-0.66379
12/6/2013,-0.1901,1.0357,0.23473,0.0061246,-0.62027,-0.27636,-0.41306,0,-0.18886,-0.24229
12/9/2013,-0.26262,0.32994,-0.20653,-0.46441,-0.6786,-0.91579,-0.28007,-0.2486,-0.25175,0.077029
12/10/2013,-0.28373,-0.40773,-0.17871,-0.12794,0.26811,0.27889,-0.42721,-0.21803,-0.28744,-0.72393
12/11/2013,-0.23945,-0.4094,-0.16017,0.21333,0.29061,0.55547,-0.22558,0.031177,-0.24017,0.92227
12/12/2013,0.33394,0.7105,0.33889,0.38514,0.88982,0.7628,0.51808,0,0.33054,1.5675
12/13/2013,0.20381,0.16474,-0.44267,0.1962,-0.61934,0.49996,0.022464,-0.18721,0.2173,-0.40255
12/16/2013,-0.24017,-0.35889,-0.1606,-0.10428,-0.096516,-0.7752,-0.31496,-0.031235,-0.24496,-0.089236
12/17/2013,0.065443,-0.27245,0.32094,0.35007,0.061781,0.38835,-0.067621,0.31192,0.05715,0.73859
12/18/2013,-0.13084,0.53447,0.31991,-0.82103,0.30448,0.22584,0.022545,0.49705,-0.12356,0.21364
12/19/2013,0.72908,0.94531,0.30016,0.036619,-0.16562,0.12882,1.0316,0.64865,0.72075,0.29309
12/20/2013,-0.051209,-0.086443,0.01873,0.16495,-0.18134,-0.25782,-0.13396,0.36878,-0.045811,-0.67507
12/23/2013,-0.20457,-0.0096094,-0.72365,-0.0061142,0.1929,-0.24231,-0.11177,0.30628,-0.19447,-0.24639
12/24/2013,0.18264,0.19201,0.1508,-0.091667,0.35781,-0.12947,0.21226,-0.091785,0.16148,0.22396
12/26/2013,-0.10232,0.44023,0.28214,-0.32931,0.27997,0.64568,0.022316,0.45809,-0.093551,0.39315
12/27/2013,-0.55361,0.31463,0.45912,-0.40102,0.13395,-0.37076,-0.78405,0.091366,-0.58161,-0.011254
12/30/2013,-0.36256,-0.047608,-0.53428,-0.1878,-0.18375,-0.24254,-0.30407,-0.12184,-0.33837,-0.40431
12/31/2013,0.26816,0.23781,-0.028199,-0.31424,0.3748,0.24254,0.42769,-0.39701,0.24049,-0.078427
1/2/2014,0.7942,-0.39031,-0.028207,0.8057,0.13352,0.62787,1.0502,0.88348,0.77488,0.056013
1/3/2014,0.46928,-0.36312,-0.2071,0.10345,-0.076275,-0.22494,0.50992,0.030326,0.48469,-0.58101
1/6/2014,-0.22025,-0.076614,0.43253,0.073091,-0.095425,0.22494,-0.088496,0.24228,-0.18445,0.16725
1/7/2014,0.13209,0.15317,0.78505,-0.054823,-0.36728,-0.01605,0.55182,0.060478,0.11327,0.42496
1/8/2014,0.23526,0.31517,0.557,-0.24329,0.34819,-0.36986,0.17594,-0.09073,0.26258,0.15702
1/9/2014,-0.036796,-0.12404,0.44338,0.012151,0.49151,0,-0.18695,-0.090813,-0.02732,0.2585
1/10/2014,-0.53568,-0.65134,0.59729,-0.06681,-1.2122,-1.0039,-0.58509,-0.090895,-0.52417,-1.108
1/13/2014,0.12449,-0.72335,-0.43153,0.55405,0.13072,0.11385,-0.066453,-0.090978,0.13176,-0.75397
1/14/2014,-0.25614,0.47318,0.60545,-0.43255,0.55939,-0.016256,-0.18852,-0.73082,-0.26919,0.80963
1/15/2014,0.57172,0.59553,-0.018293,0.45697,0.59047,0.048761,0.82905,0.39652,0.57595,0.61436
1/16/2014,0.029408,-0.095813,-0.0549,0.24457,1.1142,0,-0.22041,-0.27435,0.030989,1.3877
1/17/2014,0.33881,0,0.30158,-0.5738,-0.32732,0,0.39639,0.15251,0.33661,0.27304
1/21/2014,-0.044258,-0.1727,0.10944,-0.24318,0.21833,0.64788,-0.087951,0.21312,-0.063596,-0.26168
1/22/2014,0.1033,0.21103,0.8893,-0.61744,0.15781,-0.12924,0.26362,0.091199,0.11444,-0.43084
1/23/2014,-0.98436,-0.68266,0.5316,-0.24711,0.45324,0.40332,-1.2584,-0.12162,-0.97606,0.73809
1/24/2014,0,-1.2035,-0.58582,0.73105,0.57762,0.91354,-0.5905,-0.09131,-0.0055002,0.67471
1/27/2014,0.0073102,-0.14658,0.30686,-0.58648,-0.081781,0.65199,0.07819,0.21293,0.012833,-0.22923
1/28/2014,0.12436,0.52668,0.45853,0.042208,-0.98287,-0.84362,0.31215,0,0.12092,-0.39989
1/29/2014,-0.0073194,-0.58537,-0.0089706,0.12069,0.21009,-0.15997,-0.40152,-0.030391,0.0036619,0.079849
1/30/2014,0.83787,0.61455,0.21507,0.44783,-0.23263,0.15997,1.045,0.21254,0.82599,-0.091251
1/31/2014,0.36231,-0.5363,-0.49356,0.22467,0.35997,0.11183,0.11053,0.12125,0.34985,0.31974
2/3/2014,-0.17023,-1.1505,-0.37855,0.8731,1.1203,0,-0.42068,-0.3034,-0.15574,-0.38813
2/4/2014,0.11839,0.50313,-0.16268,0.042936,-1.1054,-0.57646,0.39858,-0.5179,0.11954,-1.7841
2/5/2014,-0.088803,-0.23645,0.39718,-0.049068,-0.1723,0.48062,-0.088437,-0.030548,-0.07968,0.26897
2/6/2014,-0.62678,0.45271,-0.31581,-0.22663,-0.90379,-0.6896,-0.55451,0.15265,-0.63609,-0.62647
2/7/2014,-0.073481,0.47022,-0.46198,-0.30544,0.85129,-0.080496,0,0.060994,-0.060183,0.089256
2/10/2014,-0.22012,-0.17607,0.30822,-0.14628,-0.20275,0.56212,-0.27841,0,-0.23561,0.16757
2/11/2014,-0.073266,0.47859,-0.21747,-0.29799,-0.14292,-0.46553,0.022302,-0.18309,-0.065851,-1.1229
2/12/2014,0.45511,-0.14626,-0.2907,-0.66574,0.21055,-0.50004,0.41168,-0.64348,0.45458,0.18813
2/13/2014,-0.56491,-0.2736,-0.11834,-0.39132,0.19137,0.62868,-0.69081,0.061463,-0.59741,0.54423
2/14/2014,-0.15351,-0.37251,0.018215,-0.55724,-0.65818,-0.58018,-0.17905,-0.70911,-0.13386,-0.48884
2/18/2014,-0.49548,0.48009,-0.26444,0.23929,-0.16617,0.53196,-0.56161,0.43223,-0.48927,-0.17717
2/19/2014,-0.02907,-0.0097747,0.84557,-0.13168,0.3283,0.19274,-0.1127,0.24615,-0.014752,0.13285
2/20/2014,0.52455,0.019548,0.53276,0.46765,0.16186,-0.17666,0.49494,0.092152,0.50952,0.51089
2/21/2014,-0.23347,0.38043,0.21591,0.060114,-0.1694,-0.12868,-0.26966,-0.15363,-0.23513,0.22294
2/24/2014,-0.1602,-0.26322,-0.63103,-0.066124,-0.50993,-0.096618,-0.033759,0,-0.1546,-0.89986
2/25/2014,-0.036373,-0.23456,0.24387,-0.32996,0.056787,-0.17738,-0.16897,0.061482,-0.038688,0.18819
2/26/2014,0.59088,0.15643,0.28826,0.28791,0.80291,0.2418,0.58453,0.12285,0.59341,0.70051
2/27/2014,-0.40888,-0.23474,0.17974,-0.26994,-0.16157,0,-0.56199,0.030689,-0.4038,0.022319
2/28/2014,-0.59572,-0.039177,-0.55826,-0.34088,-0.53165,-0.53273,-0.70128,-0.21502,-0.60137,0.30179
3/3/2014,0.31194,-0.70783,0.13535,0.22712,0.79829,0.62929,0,0.030746,0.31958,0.044788
3/4/2014,0.23278,0.80574,0.20718,0.28163,-0.37199,-0.41909,0.66746,-0.64765,0.21556,-0.12312
3/5/2014,-0.021846,0.13692,-0.56852,-0.3833,-0.22613,-0.25877,0.03382,-0.15482,-0.0092023,-0.49096
3/6/2014,-0.82663,0.69151,-0.7722,-0.083652,-0.82972,-1.4025,-0.70128,-0.061996,-0.82427,-1.2829
3/7/2014,-0.14432,0.33913,1.1155,0.10757,0.23939,0.57316,-0.28417,0.3405,-0.17088,0.31919
3/10/2014,-0.086493,-0.1452,0.1442,0.55159,0.34856,-0.65531,-0.045543,0.061786,-0.053924,0.55273
3/11/2014,0.093704,-0.048447,-0.17126,0.030065,0.094509,0.27903,0.022774,-0.30931,0.089238,0.011086
3/12/2014,-0.26647,-0.42735,0.40513,0.13842,0.28299,0,-0.45647,0.34019,-0.26795,0.53357
3/13/2014,-0.16528,-0.60529,-0.63996,-0.43267,-0.30945,0.31094,-0.19463,-0.18541,-0.14917,-0.95397
3/14/2014,0.021543,-0.6484,0.25287,0.28222,-0.011339,-0.016341,-0.16057,-0.24775,0.001866,0.19892
3/17/2014,-0.021543,0.15757,-0.31618,-0.090158,-0.22706,-0.17993,0.16057,-0.12411,-0.0055982,-0.57357
3/18/2014,0.10057,-0.24632,0.33422,0.42747,-0.23137,0.032739,0.19463,-0.34209,0.10818,-0.46088
3/19/2014,0.021565,0.16756,0.79045,-0.3313,0.011391,-0.2458,0.04574,0.18674,0.022367,0.33997
3/20/2014,0.90995,0.83362,0.65989,0.71213,0.71129,0.62153,0.97839,0.68175,0.91645,0.67236
3/21/2014,0.0072551,-0.0097671,-0.53471,0.078766,-0.32097,-0.70359,0.033958,0,0.0073865,-0.52945
3/24/2014,-0.0072551,-0.16619,0.24097,0.042438,-0.19308,-0.19724,0.045259,0.27756,0,-0.39526
3/25/2014,0.050796,0.10756,-0.3751,-0.096976,-0.40249,-0.84263,0.24856,0.3382,0.047999,-0.22985
3/26/2014,-0.065305,-0.019548,-0.29571,-0.35679,-0.11802,-0.23256,-0.090314,-0.030698,-0.083089,-0.84912
3/27/2014,0.24693,-0.19569,-0.78382,-0.36755,-0.44285,0.21596,0.056456,-0.27671,0.37796,-0.40028
3/28/2014,-0.0072715,0.79993,0.090408,-0.060125,0.15293,-0.6159,0.11282,0.030783,-0.11232,0.24864
3/31/2014,-0.17436,0.058281,-0.11755,-0.22815,-0.2448,0.1835,-0.32752,-0.21568,-0.15856,-0.3889
4/1/2014,-0.19579,0.523,-0.24458,0.21613,-0.22621,-0.23361,-0.16983,-0.24707,-0.21797,0.24829
4/2/2014,0.31199,0.28938,0.036271,0.030054,0.56647,0.0668,0.50862,0.18536,0.31572,0.17309
4/3/2014,0.38589,0.11552,0.045321,0.30707,0.25158,0.74844,0.57333,0.21582,0.38086,0.18423
4/4/2014,0.029184,-0.53056,-0.51788,-0.066311,-0.81805,-0.44839,-0.033634,-0.030802,0.044064,-0.78872
4/7/2014,-0.29874,-0.3391,-0.063784,-0.13249,-0.13443,0.049921,-0.47207,0,-0.30518,0.291
4/8/2014,-0.41384,-0.89687,-0.4751,-0.76142,-0.45456,-0.049921,-0.45167,-0.61805,-0.40404,-0.9774
4/9/2014,-0.10138,-0.26474,-0.15581,-0.04777,0.78839,0.016643,-0.2266,-0.18616,-0.10358,-0.12818
4/10/2014,-0.54858,-0.41322,0.091684,-0.17893,-0.053644,-0.033289,-0.66007,0.093124,-0.55114,-0.596
4/11/2014,-0.043181,0.12809,0.43892,0.26852,0.21823,0.18295,-0.11425,0.093038,-0.039085,0.24436
4/14/2014,0.53387,0.24586,0.072966,-0.029871,-0.17608,0.23237,0.41068,0,0.53469,-0.085061
4/15/2014,0.13029,-0.20648,0.10935,0.095619,0.34421,0.033151,0.23879,0.12392,0.13323,0.71463
4/16/2014,-0.10135,0.68661,0.42714,-0.41171,-0.31739,-0.19907,0.090816,-0.21695,-0.10731,-0.40594
4/17/2014,-0.086793,-0.078232,-0.27243,-0.089278,0.015319,0.11617,-0.011348,-0.21743,-0.077778,0.43806
4/18/2014,0.11574,0.20523,0.24522,0.10119,-0.10728,0,0.22671,0,0.11109,0.096417
4/21/2014,0.18837,0.12684,-0.036291,0,-0.01917,0.49636,0.2149,0.21743,0.19227,-0.074999
4/22/2014,-0.10147,0.038994,0.045362,-0.24387,0.076658,0.34599,0,0.24791,-0.10718,-0.29943
4/23/2014,-0.072416,-0.33193,0.081599,0.38689,0.32132,0.60671,-0.2602,0.12372,-0.098042,0.87946
4/24/2014,-0.1013,0.078201,-0.072529,-0.1728,0.02673,-0.098135,-0.12468,0.030907,-0.12778,0.28047
4/25/2014,-0.072291,-0.2152,0.13595,-0.077365,0.30118,-0.77208,-0.090775,-0.3405,-0.048193,-0.16191
4/28/2014,-0.043349,0.33239,-0.081548,-0.011897,0.057083,0.08242,-0.022707,0.031003,-0.042651,0.19432
4/29/2014,0.26038,0.1073,-0.62742,-0.10107,-0.20565,-0.76084,0.43055,-0.031003,0.26489,-0.12959
4/30/2014,-0.44801,-0.42011,-0.063872,-0.32036,-0.24428,-0.033212,-0.51006,0.3405,-0.44496,-0.17253
5/1/2014,0.021632,0.15653,0.082113,-0.10064,-0.23722,-0.16622,-0.034097,0,0.014864,0.075443
5/2/2014,0.021636,0.039093,0.072933,0.20732,-0.41457,-0.14984,-0.090981,0,0.014862,0.19426
5/5/2014,-0.14415,-0.27397,-0.16417,-0.029643,0.073059,0.31606,-0.17081,-0.030907,-0.13756,-0.20504
5/6/2014,-0.28769,-0.48127,-0.5951,-0.62637,-0.042291,-0.3994,-0.34251,0,-0.29061,-0.90149
5/7/2014,0.050286,0.14757,0.045903,0.070713,-0.17319,0.066678,0.15998,0.061805,0.050358,0.25674
5/8/2014,0.38156,-0.059003,-0.3586,0.11797,-0.26615,0.083285,0.29643,0.43157,0.38524,-0.49151
5/9/2014,0.73117,0.078663,0.39531,0.56225,0.31236,-0.09995,0.86149,0.30713,0.7218,0.25614
5/12/2014,0.0218,0.35322,-0.11935,-0.13049,-0.21971,-0.87044,0.18042,0.030661,0.035032,-0.064096
5/13/2014,0.35674,0.097895,0.055101,0.19579,-0.2434,-0.067272,0.20259,-0.030661,0.36434,-0.053382
5/14/2014,-0.051041,-0.44129,-0.045916,0.32122,-0.31769,0.084083,0,-0.6152,-0.062469,-0.10668
5/15/2014,0.043748,-0.30513,0,-0.041698,0.6922,-0.18508,0.044964,0.24653,0.056959,0.35247
5/16/2014,0.029176,0.059131,-0.036748,-0.21417,-0.40546,-1.2882,0.13477,0,0.023876,-0.22444
5/19/2014,-0.058343,-0.23673,-0.20235,0.029718,-0.21304,-0.41026,0.067317,-0.061576,-0.069808,0.25655
5/20/2014,0.10212,0,0.35844,-0.1485,0.32519,0.342,0,0.12311,0.09735,0.90313
5/21/2014,0.32896,0.1776,0.32059,-0.1305,-0.16633,0.13647,0.39178,-0.061538,0.34639,0.47635
5/22/2014,0.036618,0.31496,-0.34811,0.059298,-0.25973,-0.6156,-0.033521,0.21522,0.014635,-0.075934
5/23/2014,0.17595,0.11786,-0.24808,0.21971,-0.14372,0.10286,0.11169,-0.030717,0.19189,-0.14087
5/27/2014,0.073405,0.25488,-0.0092001,0.13087,0.18641,0.92104,0.21188,0.24547,0.056583,-0.054127
5/28/2014,0.16168,-0.35308,-0.018403,0.54314,-0.12423,0.067889,0.055682,0.15312,0.17867,0.14079
5/29/2014,-0.088222,-0.1967,-0.27645,-0.05983,-0.19832,-0.067889,-0.13369,0.30553,-0.10388,-0.66969
5/30/2014,-0.23488,0.18687,0.27645,-0.26879,0.1167,0.44045,-0.29028,0.18287,-0.24098,-0.096842
6/2/2014,0.24958,0.51943,0.24815,0.047733,0.39191,-0.016905,0.4017,0.030446,0.25921,0.51758
6/3/2014,-0.13221,0.11723,0.19258,0.017906,0.20504,0.28699,-0.17833,-0.76395,-0.12952,-0.054039
6/4/2014,0.036707,0.26327,0.20135,0.035821,0.065679,0.03371,-0.089286,0.18388,0.025553,-0.15116
6/5/2014,0.007343,-0.24375,-0.018288,-0.29216,-0.53829,-0.16866,-0.13408,-0.091898,-0.016426,-0.55944
6/6/2014,-0.15409,0.058554,0.0091445,0.011908,0.23659,-0.11823,-0.067107,-0.46076,-0.15709,-0.075071
6/9/2014,0.36727,0.01951,-0.25636,-0.023815,0.62561,0.016899,0.40197,-0.12323,0.37224,-0.20348
6/10/2014,0.33908,-0.14642,0.05499,0.26825,0.42641,0,0.24485,0.061633,0.34364,-0.19239
6/11/2014,0.081256,-0.42093,-0.43157,-0.25039,-0.10739,0.23629,0.02223,0,0.063508,-0.27724
6/12/2014,-0.1772,-0.10796,-0.14734,-0.34475,-0.33442,-0.21939,-0.17798,-0.061633,-0.17247,-0.41443
6/13/2014,0.25113,0.22561,0.15654,-0.59161,0.273,0.75739,0.28905,-0.21602,0.21962,0.3612
6/16/2014,-0.41328,-0.23543,-0.17498,-0.20624,0.037623,0.86812,-0.43389,-0.061805,-0.43244,-0.042562
6/17/2014,0.2581,0.35294,0.018433,0.13548,0.49469,0.2656,0.32281,0.40105,0.24371,0.64034
6/18/2014,-0.17706,-0.019575,0.17495,0.082557,-0.19115,-0.066335,-0.2448,-0.030793,-0.17272,0
6/19/2014,-0.38989,-0.31373,-0.38713,-0.55887,-0.54103,-0.31569,-0.4914,0,-0.38103,-0.70415
6/20/2014,0.24994,0.29415,-0.57424,0.1879,0.084609,0.23271,0.31299,-0.061614,0.23171,0.2022
6/23/2014,-0.05151,-0.23525,-0.32563,0.023513,-0.088456,-0.14954,-0.13402,0,-0.058332,-0.31908
6/24/2014,0.03679,0.22546,0.074523,0.22954,0.18836,0,0.078199,-0.030821,0.027348,0.39368
6/25/2014,-0.3673,-0.37277,-0.16775,-0.088347,0,-0.049896,-0.41403,0,-0.34513,-0.19171
6/26/2014,0.20552,-0.088491,-0.14001,-0.18821,0.0038403,0.099767,0.16806,0.12323,0.22292,-0.074456
6/27/2014,-0.15418,-0.26594,-0.28061,0.011753,-0.14604,-0.21629,-0.15685,-0.092407,-0.18817,-0.085025
6/30/2014,-0.4319,-0.10855,0,-0.52167,-0.24258,0.033306,-0.57345,-0.061652,-0.41779,-0.14862
7/1/2014,0.065763,0.22684,-0.22506,-0.24524,-0.18522,-0.016651,0.033824,-0.12342,0.069753,-0.64499
7/2/2014,0.1829,0.24598,0.14072,-0.10492,0.13123,-0.6013,0.16895,-0.030878,0.20347,0.46482
7/3/2014,0.33742,0.42167,-0.31925,0.075764,0.030853,0.083731,0.53872,0,0.32725,0.9148
7/7/2014,0.044095,-0.34309,0.27236,0.14002,0.2811,0.45594,0,0.061747,0.023725,-0.13882
7/8/2014,-0.073481,-0.30486,0.11249,0.0058386,-0.0076908,-0.389,-0.11199,-0.061747,-0.069367,-0.30899
7/9/2014,-0.11746,0.1673,-0.24388,-0.017515,-0.22715,-0.050197,-0.067257,-0.58851,-0.13339,0.042562
7/10/2014,0.22035,-0.43358,0.09387,0.046713,0.20022,0.7337,0.089666,-0.06215,0.22101,0.095831
7/11/2014,0.014707,0.069105,0.58004,0.0818,-0.12702,-0.18292,0,-0.12442,0.021891,0.042621
7/14/2014,-0.16166,0.24641,0.0093279,0.16966,-0.036211,0.049921,-0.089666,0,-0.14421,-0.095872
7/15/2014,0.34568,0.03937,0.41886,-0.40902,-0.029286,0.066523,0.3917,-0.062267,0.3483,0.27722
7/16/2014,0.31731,0.06886,-0.15803,0.10502,-0.2972,-0.049888,0.34565,-0.062305,0.32532,0.042717
7/17/2014,0,-0.38426,0.037206,0.15773,0.27022,0.38184,-0.12251,0.2179,0.018143,-0.10676
7/18/2014,0.11093,0.069078,-0.14891,0.20484,-0.069415,-0.033146,0.17815,-0.12446,0.081602,-0.14927
7/21/2014,-0.066571,-0.029599,-0.009314,0.011718,0.057849,-0.14929,-0.10017,-0.71864,-0.050767,0.095934
7/22/2014,0.40009,0.19716,0.074488,0.052747,-0.25479,-0.13289,0.46662,-0.47148,0.39819,-0.11724
7/23/2014,0.059409,-0.039401,-0.046548,0.12905,-0.073468,-0.26631,0.022166,0.2203,0.052371,-0.65825
7/24/2014,-0.04456,0.31477,0.018622,0.32337,0.2241,0.18317,0,0.062854,-0.045146,0.32858
7/25/2014,0.2751,-0.0098217,0.67734,0.053015,-0.038603,-0.11652,0.23244,-0.031422,0.27957,0.15938
7/28/2014,-0.066987,0.0098217,-0.12955,-0.11189,0.28916,0.14979,-0.088486,-0.062873,-0.079284,-0.063782
7/29/2014,0.22346,0.2942,0.47111,0.30651,0.59878,-0.016632,0.34245,0.094295,0.23586,0.34064
7/30/2014,0.23891,0.76091,0.52392,0.21275,0.54956,0.46465,0.3083,0.43887,0.22275,0.67405
7/31/2014,-0.089659,-0.14588,-0.17434,0.08286,0.75452,0.24804,-0.11,0.65472,-0.077188,0.15041
8/1/2014,-0.34295,-0.2924,0.26597,0.33807,-0.17391,1.0678,-0.4191,-0.12438,-0.35619,-0.032249
8/4/2014,0.16387,0.01952,-0.01832,-0.053455,-0.12116,-0.42574,0.2208,0.062208,0.15487,-0.25762
8/5/2014,0.35848,0.29234,0.48435,-0.19576,0.62691,0.18034,0.37424,0.15535,0.36281,0.28987
8/6/2014,0.082332,-0.41929,-0.39278,0.24327,-0.19973,0.32706,-0.076936,0,0.080646,-0.27915
8/7/2014,-0.052401,-0.27397,-0.036617,-0.095006,0.090494,-0.081666,-0.099004,0.031041,-0.057342,0.47286
8/8/2014,-0.3735,-0.14708,0.54785,0.42228,-0.24528,-0.032685,-0.397,-0.27972,-0.37172,0.064655
8/11/2014,0.20152,0.22544,-0.44718,-0.053627,-0.31787,-0.016347,0.14354,-0.2181,0.21387,0.15102
8/12/2014,0.20941,0.078293,0.10056,-0.11312,-0.16691,-0.13087,0.20942,0,0.20445,-0.075541
8/13/2014,-0.074839,0.25403,-0.13716,0.65668,-0.48714,0.21257,-0.033038,-0.3437,-0.073483,-0.34461
8/14/2014,-0.067307,-0.03904,-0.174,0.01198,-0.26741,-0.73777,-0.25365,-0.34488,-0.080714,-0.21478
8/15/2014,-0.11955,-0.24434,0,0.047933,0.23307,0,-0.33182,0.062794,-0.10772,0.17178
8/18/2014,0.25421,0.34191,-0.20185,-0.20356,-0.39769,0,0.44219,-0.094206,0.25117,-0.25757
8/19/2014,0.28488,0.31159,0.37585,0.59988,0.057457,-0.16469,0.25337,0.15696,0.29342,0.20385
8/20/2014,0.27064,0.48492,0.13716,-0.078188,0.19511,-0.14845,0.29662,0.25063,0.27297,0.053714
8/21/2014,0,0.40552,0.045677,0.26488,0.084046,-0.03302,-0.043889,0.031284,-0.023164,0.042992
8/22/2014,0.35444,0.18291,0,0.090462,0.33548,-0.14872,0.3287,-0.062578,0.36821,-0.075224
8/25/2014,0.23447,-0.0096186,0.28273,-0.066347,-0.053297,0.14872,0.021875,0.062578,0.23233,0.13975
8/26/2014,0.12881,0.15379,-0.2736,0.090484,-0.19439,-0.21489,0.25122,-0.15652,0.11508,-0.25784
8/27/2014,-0.022744,-0.13455,-0.54945,-0.018103,-0.15273,0.033091,-0.20748,-0.062676,-0.028314,-0.16081
8/28/2014,0.10618,-0.19253,-0.30349,-0.036197,0.24807,0.099206,0.02186,0.12531,0.074307,-0.18194
